experiment,operation,mode,method,sample_idx,latency_ms,http,platform
exp2,checkaccess,fabric,fabric2,63,15.156,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,64,13.916,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,65,11.58,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,66,10.71,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,67,9.4,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,68,13.901,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,69,10.398,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,70,10.005,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,71,20.179,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,72,19.101,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,73,16.092,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,74,12.458,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,75,11.221,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,76,12.938,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,77,9.144,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,78,11.778,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,79,10.722,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,80,10.591,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,81,14.82,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,82,12.991,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,83,10.86,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,84,15.005,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,85,15.348,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,86,11.29,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,87,10.883,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,88,8.439,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,89,8.977,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,90,8.253,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,91,9.691,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,92,13.323,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,93,9.235,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,94,9.6,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,95,8.835,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,96,8.398,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,97,10.287,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,98,8.651,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,99,8.421,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,100,7.485,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,101,10.676,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,102,8.895,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,103,9.231,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,104,9.788,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,105,13.473,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,106,9.88,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,107,9.299,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,108,9.784,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,109,10.858,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,110,8.772,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,111,11.249,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,112,8.326,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,113,8.631,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,114,9.74,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,115,9.883,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,116,10.627,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,117,10.532,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,118,10.866,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,119,13.411,200,linux_x86_64
exp2,checkaccess,fabric,fabric2,120,9.522,200,linux_x86_64
